filename,fruit,quality,quality_original,split,source_path,split_path
pomegranate_bad_760.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_760.jpg,data\splits\train\malo\pomegranate_bad_760.jpg
pomegranate_bad_249.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_249.jpg,data\splits\train\malo\pomegranate_bad_249.jpg
pomegranate_bad_886.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_886.jpg,data\splits\train\malo\pomegranate_bad_886.jpg
pomegranate_bad_189.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_189.jpg,data\splits\train\malo\pomegranate_bad_189.jpg
pomegranate_bad_187.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_187.jpg,data\splits\train\malo\pomegranate_bad_187.jpg
pomegranate_bad_170.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_170.jpg,data\splits\train\malo\pomegranate_bad_170.jpg
pomegranate_bad_986.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_986.jpg,data\splits\train\malo\pomegranate_bad_986.jpg
pomegranate_bad_097.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_097.jpg,data\splits\train\malo\pomegranate_bad_097.jpg
pomegranate_bad_426.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_426.jpg,data\splits\train\malo\pomegranate_bad_426.jpg
pomegranate_bad_130.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_130.jpg,data\splits\train\malo\pomegranate_bad_130.jpg
pomegranate_bad_688.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_688.jpg,data\splits\train\malo\pomegranate_bad_688.jpg
pomegranate_bad_737.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_737.jpg,data\splits\train\malo\pomegranate_bad_737.jpg
pomegranate_bad_542.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_542.jpg,data\splits\train\malo\pomegranate_bad_542.jpg
pomegranate_bad_105.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_105.jpg,data\splits\train\malo\pomegranate_bad_105.jpg
pomegranate_bad_357.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_357.jpg,data\splits\train\malo\pomegranate_bad_357.jpg
pomegranate_bad_059.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_059.jpg,data\splits\train\malo\pomegranate_bad_059.jpg
pomegranate_bad_334.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_334.jpg,data\splits\train\malo\pomegranate_bad_334.jpg
pomegranate_bad_702.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_702.jpg,data\splits\train\malo\pomegranate_bad_702.jpg
pomegranate_bad_805.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_805.jpg,data\splits\train\malo\pomegranate_bad_805.jpg
pomegranate_bad_812.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_812.jpg,data\splits\train\malo\pomegranate_bad_812.jpg
pomegranate_bad_106.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_106.jpg,data\splits\train\malo\pomegranate_bad_106.jpg
pomegranate_bad_322.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_322.jpg,data\splits\train\malo\pomegranate_bad_322.jpg
pomegranate_bad_371.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_371.jpg,data\splits\train\malo\pomegranate_bad_371.jpg
pomegranate_bad_258.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_258.jpg,data\splits\train\malo\pomegranate_bad_258.jpg
pomegranate_bad_455.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_455.jpg,data\splits\train\malo\pomegranate_bad_455.jpg
pomegranate_bad_1000.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_1000.jpg,data\splits\train\malo\pomegranate_bad_1000.jpg
pomegranate_bad_823.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_823.jpg,data\splits\train\malo\pomegranate_bad_823.jpg
pomegranate_bad_068.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_068.jpg,data\splits\train\malo\pomegranate_bad_068.jpg
pomegranate_bad_937.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_937.jpg,data\splits\train\malo\pomegranate_bad_937.jpg
pomegranate_bad_677.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_677.jpg,data\splits\train\malo\pomegranate_bad_677.jpg
pomegranate_bad_777.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_777.jpg,data\splits\train\malo\pomegranate_bad_777.jpg
pomegranate_bad_168.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_168.jpg,data\splits\train\malo\pomegranate_bad_168.jpg
pomegranate_bad_525.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_525.jpg,data\splits\train\malo\pomegranate_bad_525.jpg
pomegranate_bad_486.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_486.jpg,data\splits\train\malo\pomegranate_bad_486.jpg
pomegranate_bad_578.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_578.jpg,data\splits\train\malo\pomegranate_bad_578.jpg
pomegranate_bad_660.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_660.jpg,data\splits\train\malo\pomegranate_bad_660.jpg
pomegranate_bad_284.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_284.jpg,data\splits\train\malo\pomegranate_bad_284.jpg
pomegranate_bad_699.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_699.jpg,data\splits\train\malo\pomegranate_bad_699.jpg
pomegranate_bad_559.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_559.jpg,data\splits\train\malo\pomegranate_bad_559.jpg
pomegranate_bad_643.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_643.jpg,data\splits\train\malo\pomegranate_bad_643.jpg
pomegranate_bad_073.jpg,pomegranate,malo,bad,train,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_073.jpg,data\splits\train\malo\pomegranate_bad_073.jpg
pomegranate_bad_183.jpg,pomegranate,malo,bad,val,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_183.jpg,data\splits\val\malo\pomegranate_bad_183.jpg
pomegranate_bad_878.jpg,pomegranate,malo,bad,val,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_878.jpg,data\splits\val\malo\pomegranate_bad_878.jpg
pomegranate_bad_176.jpg,pomegranate,malo,bad,val,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_176.jpg,data\splits\val\malo\pomegranate_bad_176.jpg
pomegranate_bad_162.jpg,pomegranate,malo,bad,val,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_162.jpg,data\splits\val\malo\pomegranate_bad_162.jpg
pomegranate_bad_495.jpg,pomegranate,malo,bad,val,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_495.jpg,data\splits\val\malo\pomegranate_bad_495.jpg
pomegranate_bad_711.jpg,pomegranate,malo,bad,val,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_711.jpg,data\splits\val\malo\pomegranate_bad_711.jpg
pomegranate_bad_701.jpg,pomegranate,malo,bad,val,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_701.jpg,data\splits\val\malo\pomegranate_bad_701.jpg
pomegranate_bad_571.jpg,pomegranate,malo,bad,val,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_571.jpg,data\splits\val\malo\pomegranate_bad_571.jpg
pomegranate_bad_887.jpg,pomegranate,malo,bad,val,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_887.jpg,data\splits\val\malo\pomegranate_bad_887.jpg
pomegranate_bad_715.jpg,pomegranate,malo,bad,test,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_715.jpg,data\splits\test\malo\pomegranate_bad_715.jpg
pomegranate_bad_708.jpg,pomegranate,malo,bad,test,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_708.jpg,data\splits\test\malo\pomegranate_bad_708.jpg
pomegranate_bad_441.jpg,pomegranate,malo,bad,test,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_441.jpg,data\splits\test\malo\pomegranate_bad_441.jpg
pomegranate_bad_257.jpg,pomegranate,malo,bad,test,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_257.jpg,data\splits\test\malo\pomegranate_bad_257.jpg
pomegranate_bad_479.jpg,pomegranate,malo,bad,test,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_479.jpg,data\splits\test\malo\pomegranate_bad_479.jpg
pomegranate_bad_933.jpg,pomegranate,malo,bad,test,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_933.jpg,data\splits\test\malo\pomegranate_bad_933.jpg
pomegranate_bad_804.jpg,pomegranate,malo,bad,test,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_804.jpg,data\splits\test\malo\pomegranate_bad_804.jpg
pomegranate_bad_211.jpg,pomegranate,malo,bad,test,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_211.jpg,data\splits\test\malo\pomegranate_bad_211.jpg
pomegranate_bad_360.jpg,pomegranate,malo,bad,test,data\processed\balanced_raw\Bad Quality_Fruits\Pomegranate_Bad\pomegranate_bad_360.jpg,data\splits\test\malo\pomegranate_bad_360.jpg
apple_good_107.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_107.jpg,data\splits\train\bueno\apple_good_107.jpg
apple_good_073.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_073.jpg,data\splits\train\bueno\apple_good_073.jpg
apple_good_148.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_148.jpg,data\splits\train\bueno\apple_good_148.jpg
apple_good_024.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_024.jpg,data\splits\train\bueno\apple_good_024.jpg
apple_good_185.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_185.jpg,data\splits\train\bueno\apple_good_185.jpg
apple_good_013.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_013.jpg,data\splits\train\bueno\apple_good_013.jpg
apple_good_206.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_206.jpg,data\splits\train\bueno\apple_good_206.jpg
apple_good_069.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_069.jpg,data\splits\train\bueno\apple_good_069.jpg
apple_good_070.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_070.jpg,data\splits\train\bueno\apple_good_070.jpg
apple_good_258.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_258.jpg,data\splits\train\bueno\apple_good_258.jpg
apple_good_007.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_007.jpg,data\splits\train\bueno\apple_good_007.jpg
apple_good_203.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_203.jpg,data\splits\train\bueno\apple_good_203.jpg
apple_good_147.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_147.jpg,data\splits\train\bueno\apple_good_147.jpg
apple_good_028.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_028.jpg,data\splits\train\bueno\apple_good_028.jpg
apple_good_172.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_172.jpg,data\splits\train\bueno\apple_good_172.jpg
apple_good_250.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_250.jpg,data\splits\train\bueno\apple_good_250.jpg
apple_good_248.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_248.jpg,data\splits\train\bueno\apple_good_248.jpg
apple_good_160.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_160.jpg,data\splits\train\bueno\apple_good_160.jpg
apple_good_211.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_211.jpg,data\splits\train\bueno\apple_good_211.jpg
apple_good_045.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_045.jpg,data\splits\train\bueno\apple_good_045.jpg
apple_good_112.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_112.jpg,data\splits\train\bueno\apple_good_112.jpg
apple_good_113.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_113.jpg,data\splits\train\bueno\apple_good_113.jpg
apple_good_090.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_090.jpg,data\splits\train\bueno\apple_good_090.jpg
apple_good_169.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_169.jpg,data\splits\train\bueno\apple_good_169.jpg
apple_good_110.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_110.jpg,data\splits\train\bueno\apple_good_110.jpg
apple_good_208.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_208.jpg,data\splits\train\bueno\apple_good_208.jpg
apple_good_256.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_256.jpg,data\splits\train\bueno\apple_good_256.jpg
apple_good_218.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_218.jpg,data\splits\train\bueno\apple_good_218.jpg
apple_good_018.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_018.jpg,data\splits\train\bueno\apple_good_018.jpg
apple_good_099.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_099.jpg,data\splits\train\bueno\apple_good_099.jpg
apple_good_223.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_223.jpg,data\splits\train\bueno\apple_good_223.jpg
apple_good_155.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_155.jpg,data\splits\train\bueno\apple_good_155.jpg
apple_good_228.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_228.jpg,data\splits\train\bueno\apple_good_228.jpg
apple_good_252.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_252.jpg,data\splits\train\bueno\apple_good_252.jpg
apple_good_128.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_128.jpg,data\splits\train\bueno\apple_good_128.jpg
apple_good_054.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_054.jpg,data\splits\train\bueno\apple_good_054.jpg
apple_good_093.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_093.jpg,data\splits\train\bueno\apple_good_093.jpg
apple_good_106.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_106.jpg,data\splits\train\bueno\apple_good_106.jpg
apple_good_074.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_074.jpg,data\splits\train\bueno\apple_good_074.jpg
apple_good_210.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_210.jpg,data\splits\train\bueno\apple_good_210.jpg
apple_good_104.jpg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_104.jpg,data\splits\train\bueno\apple_good_104.jpg
apple_good_266.jpeg,apple,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_266.jpeg,data\splits\train\bueno\apple_good_266.jpeg
apple_good_085.jpg,apple,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_085.jpg,data\splits\val\bueno\apple_good_085.jpg
apple_good_153.jpg,apple,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_153.jpg,data\splits\val\bueno\apple_good_153.jpg
apple_good_071.jpg,apple,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_071.jpg,data\splits\val\bueno\apple_good_071.jpg
apple_good_158.jpg,apple,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_158.jpg,data\splits\val\bueno\apple_good_158.jpg
apple_good_232.jpg,apple,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_232.jpg,data\splits\val\bueno\apple_good_232.jpg
apple_good_025.jpg,apple,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_025.jpg,data\splits\val\bueno\apple_good_025.jpg
apple_good_165.jpg,apple,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_165.jpg,data\splits\val\bueno\apple_good_165.jpg
apple_good_175.jpg,apple,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_175.jpg,data\splits\val\bueno\apple_good_175.jpg
apple_good_251.jpg,apple,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_251.jpg,data\splits\val\bueno\apple_good_251.jpg
apple_good_006.jpg,apple,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_006.jpg,data\splits\test\bueno\apple_good_006.jpg
apple_good_019.jpg,apple,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_019.jpg,data\splits\test\bueno\apple_good_019.jpg
apple_good_215.jpg,apple,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_215.jpg,data\splits\test\bueno\apple_good_215.jpg
apple_good_098.jpg,apple,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_098.jpg,data\splits\test\bueno\apple_good_098.jpg
apple_good_132.jpg,apple,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_132.jpg,data\splits\test\bueno\apple_good_132.jpg
apple_good_096.jpg,apple,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_096.jpg,data\splits\test\bueno\apple_good_096.jpg
apple_good_188.jpg,apple,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_188.jpg,data\splits\test\bueno\apple_good_188.jpg
apple_good_194.jpg,apple,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_194.jpg,data\splits\test\bueno\apple_good_194.jpg
apple_good_038.jpg,apple,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Apple_Good\apple_good_038.jpg,data\splits\test\bueno\apple_good_038.jpg
banana_good_123.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_123.jpg,data\splits\train\bueno\banana_good_123.jpg
banana_good_140.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_140.jpg,data\splits\train\bueno\banana_good_140.jpg
banana_good_147.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_147.jpg,data\splits\train\bueno\banana_good_147.jpg
banana_good_182.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_182.jpg,data\splits\train\bueno\banana_good_182.jpg
banana_good_162.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_162.jpg,data\splits\train\bueno\banana_good_162.jpg
banana_good_095.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_095.jpg,data\splits\train\bueno\banana_good_095.jpg
banana_good_112.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_112.jpg,data\splits\train\bueno\banana_good_112.jpg
banana_good_048.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_048.jpg,data\splits\train\bueno\banana_good_048.jpg
banana_good_187.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_187.jpg,data\splits\train\bueno\banana_good_187.jpg
banana_good_073.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_073.jpg,data\splits\train\bueno\banana_good_073.jpg
banana_good_056.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_056.jpg,data\splits\train\bueno\banana_good_056.jpg
banana_good_068.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_068.jpg,data\splits\train\bueno\banana_good_068.jpg
banana_good_070.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_070.jpg,data\splits\train\bueno\banana_good_070.jpg
banana_good_076.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_076.jpg,data\splits\train\bueno\banana_good_076.jpg
banana_good_082.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_082.jpg,data\splits\train\bueno\banana_good_082.jpg
banana_good_010.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_010.jpg,data\splits\train\bueno\banana_good_010.jpg
banana_good_050.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_050.jpg,data\splits\train\bueno\banana_good_050.jpg
banana_good_026.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_026.jpg,data\splits\train\bueno\banana_good_026.jpg
banana_good_141.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_141.jpg,data\splits\train\bueno\banana_good_141.jpg
banana_good_153.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_153.jpg,data\splits\train\bueno\banana_good_153.jpg
banana_good_191.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_191.jpg,data\splits\train\bueno\banana_good_191.jpg
banana_good_110.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_110.jpg,data\splits\train\bueno\banana_good_110.jpg
banana_good_044.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_044.jpg,data\splits\train\bueno\banana_good_044.jpg
banana_good_124.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_124.jpg,data\splits\train\bueno\banana_good_124.jpg
banana_good_192.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_192.jpg,data\splits\train\bueno\banana_good_192.jpg
banana_good_163.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_163.jpg,data\splits\train\bueno\banana_good_163.jpg
banana_good_103.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_103.jpg,data\splits\train\bueno\banana_good_103.jpg
banana_good_101.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_101.jpg,data\splits\train\bueno\banana_good_101.jpg
banana_good_098.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_098.jpg,data\splits\train\bueno\banana_good_098.jpg
banana_good_029.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_029.jpg,data\splits\train\bueno\banana_good_029.jpg
banana_good_185.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_185.jpg,data\splits\train\bueno\banana_good_185.jpg
banana_good_135.jpg,banana,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Banana_Good\banana_good_135.jpg,data\splits\train\bueno\banana_good_135.jpg
